IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,CAN,Canada,Year,2005,false,,,,,,,,,,,,,63.99,,,,,,64,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,ARG,Argentina,Year,2005,false,,,,,,,,,,,,,64.95,,,,,,65,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,CZE,Czechia,Year,2005,false,,,,,,,,,,,,,66.18,,,,,,66,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2005,false,,,,,,,,,,,,,66.48,,,,,,66,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ROU,Romania,Year,2005,false,,,,,,,,,,,,,66.34,,,,,,66,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,HRV,Croatia,Year,2005,false,,,,,,,,,,,,,66.76,,,,,,67,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,JPN,Japan,Year,2005,false,,,,,,,,,,,,,66.66,,,,,,67,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BRA,Brazil,Year,2005,false,,,,,,,,,,,,,67.71,,,,,,68,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,PRT,Portugal,Year,2005,false,,,,,,,,,,,,,68.09,,,,,,68,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TCD,Chad,Year,2005,false,,,,,,,,,,,,,7.48,,,,,,7,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GIN,Guinea,Year,2005,false,,,,,,,,,,,,,6.87,,,,,,7,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2005,false,,,,,,,,,,,,,6.82,,,,,,7,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,LBR,Liberia,Year,2005,false,,,,,,,,,,,,,6.68,,,,,,7,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MDG,Madagascar,Year,2005,false,,,,,,,,,,,,,6.56,,,,,,7,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NER,Niger,Year,2005,false,,,,,,,,,,,,,7.36,,,,,,7,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SWE,Sweden,Year,2005,false,,,,,,,,,,,,,71.73,,,,,,72,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,GRC,Greece,Year,2005,false,,,,,,,,,,,,,73.22,,,,,,73,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AND,Andorra,Year,2005,false,,,,,,,,,,,,,74.22,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MLT,Malta,Year,2005,false,,,,,,,,,,,,,74.33,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MCO,Monaco,Year,2005,false,,,,,,,,,,,,,74.22,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SMR,San Marino,Year,2005,false,,,,,,,,,,,,,74.22,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ESP,Spain,Year,2005,false,,,,,,,,,,,,,74.18,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2005,false,,,,,,,,,,,,,74.34,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,USA,United States of America,Year,2005,false,,,,,,,,,,,,,74.3,,,,,,74,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ITA,Italy,Year,2005,false,,,,,,,,,,,,,74.72,,,,,,75,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,LUX,Luxembourg,Year,2005,false,,,,,,,,,,,,,75.18,,,,,,75,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AUT,Austria,Year,2005,false,,,,,,,,,,,,,76.26,,,,,,76,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,DNK,Denmark,Year,2005,false,,,,,,,,,,,,,76.17,,,,,,76,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ISR,Israel,Year,2005,false,,,,,,,,,,,,,75.64,,,,,,76,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,NZL,New Zealand,Year,2005,false,,,,,,,,,,,,,76.27,,,,,,76,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,CHE,Switzerland,Year,2005,false,,,,,,,,,,,,,75.74,,,,,,76,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,AUS,Australia,Year,2005,false,,,,,,,,,,,,,77.25,,,,,,77,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,BEL,Belgium,Year,2005,false,,,,,,,,,,,,,76.85,,,,,,77,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2005,false,,,,,,,,,,,,,77.67,,,,,,78,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,IRL,Ireland,Year,2005,false,,,,,,,,,,,,,79.03,,,,,,79,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2005,false,,,,,,,,,,,,,7.92,,,,,,8,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2005,false,,,,,,,,,,,,,7.53,,,,,,8,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2005,false,,,,,,,,,,,,,8.38,,,,,,8,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2005,false,,,,,,,,,,,,,8.04,,,,,,8,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,SRB,Serbia,Year,2005,false,,,,,,,,,,,,,81.22,,,,,,81,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,DEU,Germany,Year,2005,false,,,,,,,,,,,,,83.69,,,,,,84,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,FIN,Finland,Year,2005,false,,,,,,,,,,,,,84.67,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,FRA,France,Year,2005,false,,,,,,,,,,,,,85,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2005,false,,,,,,,,,,,,,84.79,,,,,,85,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ISL,Iceland,Year,2005,false,,,,,,,,,,,,,86.77,,,,,,87,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,NOR,Norway,Year,2005,false,,,,,,,,,,,,,89.13,,,,,,89,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,AGO,Angola,Year,2005,false,,,,,,,,,,,,,8.94,,,,,,9,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CIV,Cote d'Ivoire,Year,2005,false,,,,,,,,,,,,,8.51,,,,,,9,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,IND,India,Year,2005,false,,,,,,,,,,,,,9.48,,,,,,9,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MOZ,Mozambique,Year,2005,false,,,,,,,,,,,,,8.78,,,,,,9,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NGA,Nigeria,Year,2005,false,,,,,,,,,,,,,9.11,,,,,,9,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2005,false,,,,,,,,,,,,,9.36,,,,,,9,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2000,false,,,,,,,,,,,,,9.55,,,,,,10,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,RWA,Rwanda,Year,2000,false,,,,,,,,,,,,,9.87,,,,,,10,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,MNG,Mongolia,Year,2000,false,,,,,,,,,,,,,10.98,,,,,,11,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2000,false,,,,,,,,,,,,,10.55,,,,,,11,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,CHN,China,Year,2000,false,,,,,,,,,,,,,12.33,,,,,,12,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,NAM,Namibia,Year,2000,false,,,,,,,,,,,,,11.9,,,,,,12,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,PHL,Philippines,Year,2000,false,,,,,,,,,,,,,11.86,,,,,,12,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2000,false,,,,,,,,,,,,,11.78,,,,,,12,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,TJK,Tajikistan,Year,2000,false,,,,,,,,,,,,,12.16,,,,,,12,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2000,false,,,,,,,,,,,,,12.38,,,,,,12,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2000,false,,,,,,,,,,,,,13.07,,,,,,13,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2000,false,,,,,,,,,,,,,12.82,,,,,,13,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2000,false,,,,,,,,,,,,,12.61,,,,,,13,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,THA,Thailand,Year,2000,false,,,,,,,,,,,,,12.67,,,,,,13,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2000,false,,,,,,,,,,,,,12.9,,,,,,13,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,CPV,Cabo Verde,Year,2000,false,,,,,,,,,,,,,14.03,,,,,,14,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,SWZ,Eswatini,Year,2000,false,,,,,,,,,,,,,14.14,,,,,,14,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,KIR,Kiribati,Year,2000,false,,,,,,,,,,,,,13.56,,,,,,14,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,ZAF,South Africa,Year,2000,false,,,,,,,,,,,,,13.56,,,,,,14,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2000,false,,,,,,,,,,,,,14.18,,,,,,14,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,BWA,Botswana,Year,2000,false,,,,,,,,,,,,,14.52,,,,,,15,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,GEO,Georgia,Year,2000,false,,,,,,,,,,,,,15.46,,,,,,15,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2000,false,,,,,,,,,,,,,15.54,,,,,,16,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,AZE,Azerbaijan,Year,2000,false,,,,,,,,,,,,,17.01,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,GTM,Guatemala,Year,2000,false,,,,,,,,,,,,,16.89,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,HND,Honduras,Year,2000,false,,,,,,,,,,,,,17.2,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,NIC,Nicaragua,Year,2000,false,,,,,,,,,,,,,16.52,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,PER,Peru,Year,2000,false,,,,,,,,,,,,,17.17,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2000,false,,,,,,,,,,,,,17.32,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2000,false,,,,,,,,,,,,,16.56,,,,,,17,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2000,false,,,,,,,,,,,,,18.49,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,COL,Colombia,Year,2000,false,,,,,,,,,,,,,18.26,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,DMA,Dominica,Year,2000,false,,,,,,,,,,,,,17.86,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,DOM,Dominican Republic,Year,2000,false,,,,,,,,,,,,,18.28,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2000,false,,,,,,,,,,,,,17.53,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,SLV,El Salvador,Year,2000,false,,,,,,,,,,,,,18.47,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,GUY,Guyana,Year,2000,false,,,,,,,,,,,,,18.34,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2000,false,,,,,,,,,,,,,18.41,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,SEAR,South-East Asia,Country,MDV,Maldives,Year,2000,false,,,,,,,,,,,,,18.08,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2000,false,,,,,,,,,,,,,18.13,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,NRU,Nauru,Year,2000,false,,,,,,,,,,,,,17.86,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,MDA,Republic of Moldova,Year,2000,false,,,,,,,,,,,,,18.33,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2000,false,,,,,,,,,,,,,17.62,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,SUR,Suriname,Year,2000,false,,,,,,,,,,,,,18.34,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2000,false,,,,,,,,,,,,,18.22,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,UKR,Ukraine,Year,2000,false,,,,,,,,,,,,,17.72,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,UZB,Uzbekistan,Year,2000,false,,,,,,,,,,,,,18.33,,,,,,18,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ARM,Armenia,Year,2000,false,,,,,,,,,,,,,18.93,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,BLR,Belarus,Year,2000,false,,,,,,,,,,,,,19.21,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BLZ,Belize,Year,2000,false,,,,,,,,,,,,,19.43,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2000,false,,,,,,,,,,,,,18.99,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,FJI,Fiji,Year,2000,false,,,,,,,,,,,,,19.06,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,JAM,Jamaica,Year,2000,false,,,,,,,,,,,,,18.85,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,LTU,Lithuania,Year,2000,false,,,,,,,,,,,,,19.45,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2000,false,,,,,,,,,,,,,18.6,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AFR,Africa,Country,MUS,Mauritius,Year,2000,false,,,,,,,,,,,,,19.15,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,PRY,Paraguay,Year,2000,false,,,,,,,,,,,,,18.5,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,LCA,Saint Lucia,Year,2000,false,,,,,,,,,,,,,19.33,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2000,false,,,,,,,,,,,,,19.25,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,TKM,Turkmenistan,Year,2000,false,,,,,,,,,,,,,19.44,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2000,false,,,,,,,,,,,,,18.97,,,,,,19,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,ALB,Albania,Year,2000,false,,,,,,,,,,,,,19.74,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2000,false,,,,,,,,,,,,,20.38,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BHS,Bahamas,Year,2000,false,,,,,,,,,,,,,19.68,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,BRB,Barbados,Year,2000,false,,,,,,,,,,,,,19.77,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,COK,Cook Islands,Year,2000,false,,,,,,,,,,,,,20.01,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,CUB,Cuba,Year,2000,false,,,,,,,,,,,,,19.72,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,AMR,Americas,Country,GRD,Grenada,Year,2000,false,,,,,,,,,,,,,19.53,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2000,false,,,,,,,,,,,,,20.03,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,EUR,Europe,Country,LVA,Latvia,Year,2000,false,,,,,,,,,,,,,19.67,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
UHC_SCI_INFECT,UHC Service Coverage sub-index on infectious diseases,text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2000,false,,,,,,,,,,,,,20.16,,,,,,20,,,EN,2023-04-30T16:00:00.000Z
